Fund_id,Project_id,Donor_num,Cum_amount,Target_amount
160,53579672146413631XG43534,53,247.93,12000.00 
160,53753919698123354NL17275,95,558.52,17000.00 
160,53837344608322297RO20889,100,492.81,14000.00 
160,53513070965843054AX33943,187,660.74,12000.00 
160,53332766963812121TI68325,92,402.01,13000.00 
160,53635120030649143OT64357,55,835.23,11000.00 
160,53890405276166877JS39233,115,766.84,12000.00 
160,53145733140341333ZB70962,104,1004.37,12000.00 
160,53741837362593973KM25872,202,915.17,20000.00 
160,53921726591856273GJ27076,75,472.8,21000.00 
160,53868654650283554MG84555,91,396.05,12000.00 
160,53968273912759905WZ66430,80,463.06,12000.00 
160,53716842787267722KT51887,135,1843.02,13000.00 
101,53462724482018872JA60893,6477,175228.76,250000.00 
101,53657994091207479VS51344,50,153.92,30000.00 
101,53982133569475119KT39149,222,8508.06,350000.00 
101,53683875759095085RT67982,371,8112.45,200000.00 
160,53543847814068510OZ59101,50,442.87,13000.00 
163,53251904343181106NH69262,52,2627.03,1327503.00 
222,53612101118211873XZ14217,388,10205.62,100000.00 
46,53336703067895101PK78996,107,2037.87,150000.00 
160,53123099561324936SL11529,170,1282.41,9000.00 
160,53775773215988426JN11216,81,581,12000.00 
46,53425284813593951JP82753,47,764.27,100000.00 
46,53722103327772918ZV76433,95,2670.37,150000.00 
46,53807958870435889YI57605,202,4104.03,200000.00 
140,53541348988238339RW95607,365,16878.12,1000000.00 
101,53292277741742217PC71873,196,4125.49,250000.00 
101,53892659776213025AQ92149,948,23250,250000.00 
101,53621067388220552GJ58247,12634,196987.06,350000.00 
46,53387678098427636ZE85796,80,1881.55,150000.00 
101,53871431306725305FM94321,254,6352.17,80000.00 
160,53873214808563443PF97639,56,415.56,22000.00 
160,53104998992152551IX89689,102,1799.61,13000.00 
46,53517946714939230WX36764,61,1231.12,300000.00 
46,53887417689264999WU48649,50,605.44,100000.00 
101,53217308977914166WD44895,225,3155.43,200000.00 
101,53552494855155375PF82566,12537,286494.77,400000.00 
160,53323323237268414WO42226,27,223.47,12000.00 
160,53735019210651338GC68022,29,286.05,12000.00 
46,53495115546696169KM78181,168,4739.81,100000.00 
119,53962868729527161IZ38620,5428,89377.9,89375.00 
46,53662872177631377OW74185,858,33984.49,50000.00 
101,53622712625295542QD60718,443,9342.93,400000.00 
133,53175072658907340RI20127,130,2773.05,22000.00 
101,53609293825741864GR16850,18222,564344.57,600000.00 
46,53627187313775803FA94437,44,204.78,20000.00 
179,53365477578163461SF32016,23,103.27,2000.00 
179,53327699667581799CQ37129,32,334.67,2000.00 
179,53754058905114327BJ65385,33,222.76,2000.00 
160,53657069013032388RS62528,16,127.73,13000.00 
160,53802893791107476BA13826,116,1801.64,16000.00 
132,53958209524240477SI94730,1286,311702.14,990000.00 
101,53395026502338748SH98286,20054,504680.76,500000.00 
282,53773724476433839PH77292,124,4163.45,4158.00 
160,53947834213039533GV49923,990,17277.78,130000.00 
79,53226970001812365SH41426,451,9015.83,500000.00 
160,53633310967367389BB41431,37,106.15,15000.00 
79,53762791051589064TV67410,4241,150083.36,500000.00 
101,53569014800480086QR39465,4530,229158.63,300000.00 
101,53561574510070296WV12088,4438,114238.5,300000.00 
179,53937442924055026OF97322,36,516.73,2000.00 
46,53419409242496022ES32517,33,146.75,200000.00 
140,53513977660717329MB43610,63,956.23,30000.00 
299,53501091513859868BM59837,131,2278.87,100000.00 
160,53375447065062052YM99287,64,986.25,45000.00 
46,53731915158147183VE85629,709,5276.61,200000.00 
46,53198571477804787EQ17269,13466,299948.72,300000.00 
85,53305650900342415WH45659,252,8867.98,200000.00 
160,53400928040731942SR25370,53,545.37,21000.00 
101,53256618625534840XV16867,133,4500.25,200000.00 
282,53229017394026809HQ74871,351,8379.21,8379.00 
119,53598956743682787RF59487,5364,82500,82500.00 
160,53985181913842098GA61412,43,495.59,25000.00 
160,53444599304308043MV15199,40,239.77,22000.00 
101,53508402453976510XF74590,65,624.42,300000.00 
101,53533482866598690QU87025,855,16909.09,250000.00 
101,53317241394033185WW83786,271,5105.02,300000.00 
179,53561252539834973QV39149,36,270.83,2000.00 
179,53197746830134364VG47841,39,465.09,2000.00 
179,53235418070609182TA20494,29,311.48,250000.00 
179,53363285595135966LN27959,41,3384.08,10000.00 
160,53858766763808318UA31070,172,807.35,15000.00 
43,53977645406172100ZF56833,310,5066.29,5063.00 
133,53363351662674284NE44531,65,623.48,2000.00 
133,53455906847433585GD56078,63,651.28,2000.00 
133,53431750733073505YM89786,76,537.57,2000.00 
133,53249420538561956IM71512,54,235.37,2000.00 
133,53147082405853489VY96776,66,299.57,2000.00 
101,53533844054376586JB47888,1190,28719.4,300000.00 
160,53698428447479789XX77674,197,1223.43,21000.00 
46,53181071625248436WP62141,174,5013.46,100000.00 
160,53696837388122476BO65905,59,5502.56,22000.00 
144,53179689162607748EQ60777,4797,195069.24,301000.00 
40,53190681015202234HE82425,92,5019.74,6800.00 
46,53251552238690482RV65716,390,11241.16,200000.00 
43,53327800479630546KL62467,164,3772.72,68421.00 
37,53912185838570967YX86708,110,2021.5,120000.00 
160,53720989056514879LT31955,201,1042.78,15000.00 
160,53666587896046754VI27618,263,3797.57,18000.00 
179,53665721923240908ZU28987,38,343.17,20000.00 
37,53965582736855328KM74018,25,6436.49,10000.00 
101,53525941426725964YW51473,284,51934.9,300000.00 
282,53642717687557900RI44234,117,4237,4237.00 
142,53265647776797364GK18496,6,2601,300000.00 
46,53726226837729591TY49739,58,2066.45,200000.00 
46,53485613067759578YL19949,74,1041.76,200000.00 
46,53363339909455121HL13172,129,7702.08,200000.00 
101,53525488686629059FL87030,156,2514.07,200000.00 
46,53645263084859115QA13775,180,7879.57,200000.00 
101,53624841622099207DZ17976,885,32109.45,100000.00 
160,53493933309147623YM75533,108,2419.64,22000.00 
160,53562901448978630JW93048,95,1297.05,20000.00 
46,53755472184345573KE19155,32,286.39,100000.00 
46,53910518298125556CJ46067,369,12270.36,150000.00 
112,53505441867990117FC76980,123,5111.2,5080.00 
136,53399637305395517NO88754,799,100059.87,100000.00 
101,53822999104382125FX78804,19676,415540.57,450000.00 
101,53816716527441196KQ87646,59,311.28,350000.00 
160,53340839844895545VJ86287,28,708.39,28000.00 
160,53141153644359584UK11439,46,940.06,30000.00 
160,53393045945979101NU97668,30,219.38,12600.00 
46,53265608137002012BX50686,40,390.55,100000.00 
101,53419018793108826EQ94078,82,958.72,180000.00 
105,53979155032448905DH48580,81,1546.53,10000.00 
43,53557368069250202PA63027,68,1668.28,23156.00 
163,53697519574503716HY69521,715,39477.83,210526.00 
46,53699752031804027CG52011,205,4394.1,300000.00 
46,53296123434831457LC23977,1120,33793.81,250000.00 
46,53117866916794889HY81689,6967,94618,300000.00 
85,53126102112812633FM93860,12,32.14,99032.00 
46,53591389589192812RX70011,3,7,600000.00 
46,53564513229448981QA28263,95,3638.86,400000.00 
46,53246841832118970HT91737,1960,42705.48,300000.00 
46,53107646685362812QF21872,911,15810.42,500000.00 
46,53740461640502726CX49919,10741,207043.81,800000.00 
282,53908308295190606OS54919,229,2404.38,2400.00 
299,53984044080460814NT72356,5888,90991.48,500000.00 
46,53502453698374631CD16043,24,230.55,300000.00 
46,53525162848900022SH21174,47,659.27,120000.00 
79,53988540027003597GA99219,108,3920.55,700000.00 
263,53490115124165105YA90511,4806,102892.39,150000.00 
282,53609385441485118QK84945,290,6330.01,6330.00 
144,53335535573108554FW56212,720,30152.66,30000.00 
119,53912652928082303CO19642,5122,67656.38,67650.00 
46,53507143265762565IM23924,1003,50073.1,50000.00 
46,53831334629236605YZ34813,23534,276110.62,600000.00 
46,53446575497572269UQ51434,128,3736.46,100000.00 
101,53274089012628424XS66883,13700,250037.01,250000.00 
101,53146815151497146EE66694,12827,426492.88,550000.00 
46,53598152458707922XH50291,103,1714.21,200000.00 
46,53869586514566654XV17233,352,6814.22,120000.00 
163,53575889121328292KU15032,28,80.72,755805.00 
46,53148272707838874FS71521,1182,90316.8,600000.00 
163,53787972692241189KM39603,359,4124.42,46246.00 
79,53159101712733789IL71252,909,43850.08,100000.00 
136,53192834910012015PB41279,645,60903.1,60000.00 
163,53227793794574662YO70190,122,4532.73,4526.00 
46,53371063899326491AC41815,116,3589.2,400000.00 
101,53878112230677634IX95049,249,4584.74,60000.00 
299,53619222405854608CS53176,53,1293.05,1200.00 
179,53958846554555347PC13260,288,20130,20000.00 
46,53211152004064940JA12153,3031,86682.68,100000.00 
46,53367367139505686TI44162,563,19359.31,180000.00 
163,53428871754386353JR65813,480,21478.38,50000.00 
101,53558994208556374YY50476,48,272.1,30000.00 
21,53203581997627947VS64634,41,7201.96,577639.00 
46,53630741655101792QU54697,6,161.1,28866.00 
100,53307608156715103SW94329,4741,2178773.12,3000000.00 
46,53453288344036949OY31931,142,3916.7,150000.00 
235,53995119767098389MU78844,184,4274.84,31380.00 
46,53345867069382644DZ83679,8364,79973.19,100000.00 
46,53564638989550864NK56866,152,7000.6,150000.00 
46,53684751999288491ED20947,995,22938.24,500000.00 
155,53916236278754341QL72295,1355,41785.67,92387.00 
46,53255101395213599YU11232,142,3273.04,150000.00 
142,53129697769369387GN75857,1663,310277.1,500000.00 
46,53272004922521080VV47037,1608,72783.42,100000.00 
31,53756945450013198LT69808,180,30944.4,30000.00 
133,53755849362539579FJ36249,34,2004,2000.00 
144,53418813073207834ZX31526,49,291.07,363200.00 
160,53213733032583100KG31221,708,16018.28,16000.00 
179,53653962536195212MZ18304,62,2000.71,2000.00 
85,53671157507542214IQ85964,127,2845.88,200000.00 
149,53847227872879963FD28162,212,7374.41,1606820.00 
119,53300841311297824VN52507,9153,88069.92,88000.00 
97,53958069824888814VC74665,161,22109.32,45860.00 
299,53944539355725029VV75855,28,158.36,114285.00 
114,53772988618020625KT26972,988,43756.56,100000.00 
40,53979935142546462UO47469,51,3770.31,56000.00 
40,53201804772203782NS62002,73,1533.51,40780.00 
97,53489777740805208ZK27183,681,27807.01,79056.00 
113,53392455562930818HK31622,4,22.1,127730.00 
78,53805094575955758UM73135,536,23285.78,76288.00 
87,53878995831916450RN49089,3,1.11,93869.00 
21,53936854967755839PZ88660,1269,18412.07,193058.00 
40,53884008030270786KD77491,238,2388.73,20600.00 
103,53126908079194735QY87203,495,11825.36,300000.00 
120,53273450610355836MA30377,22,220.45,284211.00 
132,53127887682546901EY64652,6,110.1,714000.00 
132,53633948442395204JI57079,7,33.2,90640.00 
132,53860724086795055QA41634,12,101.81,119500.00 
150,53400291813623935TV95666,218,2714.07,96530.00 
97,53162098850630020AF21955,394,20219.37,70000.00 
132,53697679471980754OO41591,180,35587.2,511560.00 
144,53240278704946565EF52482,19,2006.45,120390.00 
21,53463859972093756UM51518,424,76577.8,595300.00 
21,53623282142201823KD30198,659,31825.14,115500.00 
144,53691909684587634CG41252,2,20.01,158557.00 
242,53673286760033677AZ82256,69,2100.9,1000000.00 
117,53821317654984399LZ10076,757,17236.01,500000.00 
120,53955663761744673CZ37670,35,279.61,765600.00 
100,53111446258034296QH73726,546,5468.08,50779.00 
37,53989755346123322EB57736,851,95901.6,300000.00 
134,53231991509868411HT27286,2,150,23100.00 
79,53789400644101207XB50930,2371,33750.73,246000.00 
144,53885388561358036NR35930,42,33979.22,209590.00 
144,53932588154277239HZ60730,358,50180.51,162400.00 
290,53120043980491558SH78267,1,1,504576.00 
144,53424755671038758MF97475,125,1767.6,25250.00 
78,53509185683475317IL75064,11,121.43,153032.00 
105,53749101921649789FG25648,315,5128.47,509483.00 
134,53170099768775813JQ73160,124,7697,64944.00 
78,53933310321723239EZ47159,73,848.29,86804.00 
40,53235457571767841KF40871,866,29097.02,118644.00 
40,53278285714747507KK36045,703,21686.28,77600.00 
40,53153050118660890HL70303,112,17813,124506.00 
134,53219069286759266FP86284,126,3021.89,36134.00 
113,53116406865135532DV74778,505,23675.81,58100.00 
85,53814602200277100CV82679,5,75.64,219870.00 
40,53943733650398344XO32939,233,10920.81,212800.00 
40,53743932572831276MM55443,180,4485.66,90000.00 
266,53315715598751374SW90963,376,14844.05,200000.00 
79,53235731328969612TB36305,338,13166.2,750000.00 
235,53844222139854596ZC17157,6,1.24,15029.00 
144,53929928500989217JO12602,4109,1073486.11,2218000.00 
144,53590808751937646ET42588,172,9347.31,298654.00 
101,53535280827206719TW98881,135,1070.64,132044.00 
163,53321615430809869BT83680,1484,17145.27,100570.00 
101,53517567511838297XQ22624,70,443.83,45000.00 
40,53569129111733583WN99619,6,2021,299600.00 
163,53150756765689455RU63497,363,4844.35,92770.00 
235,53967508493834196GL14065,517,88119,161985.00 
43,53891322644867209YP56819,76,59234,310000.00 
128,53119788927292821YE89318,452,15873.38,299324.00 
46,53843424975708801YJ90230,14933,433120.65,800000.00 
87,53524803972417716HX45296,42,1059.09,72100.00 
73,53506610428148434JE72163,273,10478.1,200000.00 
163,53303454479146677FW56490,123,2199.2,110778.00 
163,53302912651350041VX11653,560,5501.07,11260.00 
85,53770738407473573FX16374,580,22730.08,145303.00 
134,53250303876901159RD65203,424,5476.77,12747.00 
144,53427149596217682QA84328,1,0.02,299500.00 
163,53460926725569508PW65724,400,15184.25,36631.00 
163,53566939339477074VW45441,271,70575.89,104000.00 
163,53241288843462524XE40538,148,6917.17,52819.00 
163,53846525460280987MW21890,209,13099.24,252800.00 
101,53140012847405590GO75086,13406,400190.27,400000.00 
194,53677035573954391DJ29680,541,43470.82,298550.00 
144,53849480244112729TK35398,1206,95166.37,150000.00 
163,53442103224329242CF56516,216,16514.95,82932.00 
163,53877157124511965JC26755,240,18931.92,124691.00 
132,53336285603516158IM75508,182,6006.76,201300.00 
144,53943761120493127NO24136,1474,17830.19,121000.00 
133,53625279416896987ZZ66888,178,5144.86,13000.00 
133,53670014903997891BD81892,266,2291.39,10500.00 
133,53701416524213367IW52897,95,1961.88,12500.00 
133,53397182126813450SZ22413,74,1895.32,9500.00 
133,53723683576585548LX75917,35,265.62,9500.00 
290,53374958912874545BF83808,3,15.1,15368.00 
46,53445343452818876JT72891,88,583.04,300000.00 
78,53595174886703261II44830,151,73175.74,302745.00 
144,53501673580283855XT18493,26,710.2,108500.00 
292,53744955611562548CX92261,188,2731.75,100000.00 
235,53122566899720252MC52452,124,1043.72,45322.00 
235,53984470841015224VG77830,1047,31475.69,68211.00 
144,53729557423427848ZZ87647,93,3465.38,200000.00 
235,53630382733280575NG70129,6,1.32,10526.00 
115,53194060760773571CT95634,145,2895.94,17804.00 
149,53944616698985021QU41633,2,0.11,245190.00 
85,53714210799756391HA60914,98,2516.22,200000.00 
85,53316836729599864TM77184,8033,118380.39,200000.00 
299,53404825844412914MP51805,4411,39664.87,142857.00 
179,53494088564259881RS11445,246,7082.25,15069.00 
149,53424233274545021BZ92151,1086,39145.46,198500.00 
149,53530589094982677BW84738,642,14659.71,180000.00 
163,53794616870620644WG61081,252,6475.45,9975.00 
160,53274781797823374ED31273,1115,9319.8,9000.00 
144,53928173327176048GJ85265,809,94922.22,380160.00 
29,53212250913035092YX17814,6528,121068.28,2000000.00 
21,53733465660018894GH42090,86,1326.28,150100.00 
144,53237612032795625AS78132,27,2237.42,42000.00 
46,53141322575189063GJ36578,74,1797.07,100000.00 
46,53176606837377991KJ23674,49,1317.8,300000.00 
101,53387523019079420WI95967,7792,123248.63,150000.00 
144,53806435902120906LQ69884,357,33965.72,60000.00 
118,53257968499348629ML50754,90,1691.8,100000.00 
235,53639623371271547UG76659,1141,98240.31,157895.00 
78,53366318727981100YJ52739,127,1570,60928.00 
163,53358063716771495WY85644,633,23940.92,194097.00 
78,53710690491360577WW29931,78,2390.42,51546.00 
149,53583584109710532PR58164,524,12985.93,37000.00 
144,53879179936869028OX83367,13,433,317000.00 
101,53261588788622559DV11015,1242,25951.72,170000.00 
120,53627556910493483YM71516,2357,176641.85,700000.00 
144,53807678839674872UD15412,1243,38171.62,86411.00 
144,53683197001090522ZS74099,1756,7853.86,50000.00 
78,53612064948327565PF94026,162,57695.2,200000.00 
235,53990745186517163TW67961,1140,88746,210526.00 
299,53987803906030999NB43063,462,11428.41,11428.00 
149,53353387246294254EC41053,96,1226.69,8343.00 
101,53777679227544034ZR95434,916,21342.66,350000.00 
118,53654452330445869LA61810,2802,148380.99,300000.00 
120,53362569242701296JD59446,15,112.1,120000.00 
144,53623094129263031AZ44212,147,27319.49,200000.00 
97,53708136543420819IR53930,126,5858.77,30000.00 
144,53758066946853498SN29792,510,2744.62,46200.00 
78,53559826154510495QW12379,394,143860.1,411882.00 
78,53190241742812726LF71325,1291,17963.19,334045.00 
144,53349536779821008FD38667,19,4749,300000.00 
46,53893540647698923OY17615,50,824.34,300000.00 
112,53719807410842304PR65203,174,11016.92,11000.00 
163,53879173482125607VU74096,668,42804,70000.00 
163,53784398738285010SI10262,1676,83567.26,100000.00 
144,53272658729141976MA83232,107,4104.64,1357204.00 
144,53102919829707381CQ44182,52,365.45,1057951.00 
163,53993853622869413CH23905,1323,56061.01,100000.00 
144,53560593236294122VS18955,1280,36266.92,50000.00 
97,53304545358788735MT90602,402,14773.14,102700.00 
144,53278191967902047VA33309,109,2453.95,30000.00 
45,53677922931207078SR71818,1565,149514.36,1000000.00 
101,53739687260150893SP98159,3594,81195.51,80000.00 
40,53712954290103342PH11128,253,73559.5,151000.00 
40,53278359961573628FL19360,474,65262.09,255370.00 
78,53213380378593304HI95781,754,30052,124742.00 
134,53732856720460447SK84275,44,4899.34,146580.00 
101,53228935668634666KA71403,922,23776.01,350000.00 
78,53597956876889166AK37766,58,1756.9,391136.00 
163,53226684017127858RW79113,122,9836.93,107084.00 
163,53527923264272079LH15806,288,76587.14,287175.00 
46,53903848782381437KZ51862,71,1993.51,92784.00 
290,53912332299780881HN26505,448,7593.4,60388.00 
212,53571767655048570PV12840,3201,51764.57,300000.00 
88,53858006781584840WH98635,42,7703.78,152082.00 
46,53103080587954878ZZ39282,4432,92265.55,200000.00 
163,53722696312450988DA43734,640,95141.28,234811.00 
43,53241749734442771BC83704,1182,18213.78,46842.00 
43,53149439886679872FL34705,1131,6890.41,10569.00 
144,53874822133237538IA94049,139,3585.5,110400.00 
144,53257281579962375OJ90617,93,39174.03,69240.00 
144,53980302318726057BU89666,1525,49108.66,178800.00 
78,53159448609007234LQ77066,50,5602.22,100112.00 
282,53817079282158358WU44389,319,4313.68,4273.00 
144,53445571575828744TK10682,64,531.4,103348.00 
297,53477456631211507WB50217,380,91739.24,310679.00 
128,53192952277122107BC67458,6247,450502.34,560000.00 
163,53213726812295337RR77424,191,7744.01,29263.00 
78,53893892180442272AE49062,879,16396.4,339516.00 
79,53948210454633403PB92024,244,7364,100000.00 
46,53694964895549342UT50038,253,10964.51,300000.00 
43,53555571921612785PP73266,724,15817.6,84211.00 
144,53144112072625674FK37985,708,78950.58,254400.00 
144,53282947044588867FE15596,456,21071.04,45000.00 
144,53679052341312425PZ62746,205,7315.6,23000.00 
144,53689101940779296KQ73292,601,64046.81,187160.00 
85,53164405361111972HQ46317,40,246.89,200000.00 
40,53625437350284063CN73474,52,1088.61,170150.00 
282,53798021478495734BA21862,277,4502.8,4500.00 
150,53160239546349127FN41268,142,3060.39,23175.00 
21,53613628319583791TX84461,165,37897.35,227368.00 
78,53940973812408707XU35746,156,1009.58,323487.00 
294,53190530487891603HR23108,88,1612.83,10956.00 
179,53461074969116524XK22243,22,270.34,50000.00 
78,53613912166802312RV78792,336,51010.23,287736.00 
117,53790986846873932VG37860,127,773.72,66000.00 
144,53966096008569194LO40498,680,67570.52,299700.00 
299,53929491586831474UZ42625,840,55115.14,292898.00 
85,53254705498064532RX70610,7394,62724.14,200000.00 
78,53273523748347076QG30493,1058,60074.94,300090.00 
78,53168342168271023TC66293,48,1043.66,347000.00 
282,53781148435137234OC85844,408,6597.14,6612.00 
282,53447219053432725IV59567,336,7527.61,7644.00 
282,53330938871901887OG31201,151,8672.48,8848.00 
282,53707935023346055CK77733,185,3522.65,3654.00 
282,53116901938709125RX71086,334,6368.55,6449.00 
282,53684551279287682DA31533,180,7644.88,8336.00 
163,53842292287172819CP84241,451,2671.86,77890.00 
149,53800664294272207OG65432,311,4741.93,500000.00 
149,53680473888360606YR66274,47,3077.67,600000.00 
78,53986732904233901SD67541,104,3018.2,92784.00 
40,53425046892210324CB95323,100,62297.72,200000.00 
179,53732431810153833FP68036,35,2094.29,2000.00 
46,53334926199918837SL28932,139,2725.44,300000.00 
78,53666675747643399QO64941,1013,121429.35,333684.00 
78,53549720788330311WR14168,284,4161.69,51546.00 
282,53782087222940636IW32208,159,2970.34,2964.00 
78,53307055188108671LK55527,120,3971.09,521442.00 
85,53119516697365544CK26464,163,4069.1,200000.00 
85,53923044250625231ZO24839,128,4433.68,200000.00 
78,53203436318925979GP67222,1488,211293.3,520000.00 
182,53816154459409428VP97848,73,1813.05,124300.00 
78,53763654030285972PT35414,190,7030.26,154639.00 
144,53943502794052949EU45475,1835,18114.12,78663.00 
144,53803254817743112AZ97750,1048,32002.47,161000.00 
141,53182945002313512BA57755,309,4960.93,300000.00 
46,53852370604734543UT62469,293,9573.44,300000.00 
43,53383455638550447ER76867,38,367.87,126316.00 
229,53349939714863421OE84236,156,1046.74,45000.00 
299,53622989080958455NZ84822,187,9694.31,101633.00 
43,53364632273057733PG85431,95,3318.5,165752.00 
105,53222644578591523VF18844,11537,217953.3,700000.00 
105,53593300437262023HW66768,23905,216354.74,300000.00 
43,53304016128065131HO47424,955,24810.17,421053.00 
163,53301637425716694PC72635,187,27412.56,89042.00 
79,53938337862610165JJ83536,4780,60479.05,300000.00 
128,53178333338204935GC73392,349,14408.78,23404.00 
78,53701118642138063XI96468,358,99808.97,154639.00 
78,53713895653484042XE35696,924,162104.31,206186.00 
78,53375750693469705LJ46747,107,2150.12,277938.00 
78,53850843405776310EL74007,751,23380.76,305980.00 
78,53772771137680758LC26855,82,2236.93,494845.00 
144,53779624869935521NT51311,478,167131.42,272450.00 
78,53574191837255981UG60480,4917,80887.12,1237113.00 
149,53521117891137227EN96781,2385,13906.59,141369.00 
289,53565393921650890KI24786,58,2090.69,194832.00 
40,53510441245630563SB13040,526,184294.53,870000.00 
300,53371745948710019HH67822,1632,48491.18,800000.00 
46,53473815389217714VI71844,127,2190.07,100000.00 
78,53482140446734687HV11856,337,18554.68,193977.00 
282,53120411664006929WS61681,259,7244.56,7200.00 
297,53972372160931023KK76817,546,71188.34,1850000.00 
21,53569117032095720QI69070,416,31237.25,262500.00 
160,53215306123565364GL48177,120,12795.53,12000.00 
282,53438787990315724GR83697,64,6296.76,6296.00 
179,53592566477629227QO56507,11,2000.22,2000.00 
179,53529447120366256OZ46042,11,2000.23,2000.00 
105,53698104960617709HG31225,39634,371343.26,700000.00 
102,53353433692169445JE76657,8,268,131016.00 
102,53519168739729326UK29976,340,13272.29,180000.00 
102,53147557902846181BX46174,565,46229.47,600000.00 
102,53364917457974150JI96138,66,2627.8,56290.00 
102,53357125360016818OB64618,483,56710.36,291880.00 
102,53582806058687436YV65691,2442,84121.92,251979.00 
102,53389274201440185MJ38154,741,27789.18,139920.00 
163,53761131199035538OZ67301,203,67828.52,235368.00 
179,53184547640587742UT10078,37,2000.45,2000.00 
179,53114032190415599NU77604,35,2000.38,2000.00 
179,53883903485766923BO15374,16,2000.13,2000.00 
179,53409653453814971FN80314,14,2000.12,2000.00 
282,53687789659093981IM58928,80,5880.1,5880.00 
282,53292078873576542QE20281,154,3178.35,3178.00 
282,53917884402505383DC12854,169,8940.17,8940.00 
179,53985106642080389HA55399,30,2000.59,2000.00 
282,53612291008201070EO13648,109,5367.4,5367.00 
282,53299602236453862DC12184,93,8126.41,8025.00 
46,53976207849460531LR25214,274,9767.26,600000.00 
101,53984436605314293ZV25547,14,68.12,20000.00 
101,53843527090466994JL17702,69,449.35,101785.00 
101,53957349832737043YZ25916,55,740.33,47485.00 
163,53912066490605817GF93626,376,73586.27,195447.00 
149,53560133426250157VB84322,129,36474.02,125200.00 
300,53618557573482349DZ23502,954,67037.02,300000.00 
163,53608741413658815JH80896,104,6450.03,8221.00 
144,53914933870823996BE10319,1758,42820.96,162723.00 
149,53895501066191761MX23757,181,9810.56,73969.00 
149,53630639306129668ML96865,1055,164598.16,340000.00 
163,53207063289158174LA76246,169,4260.07,125000.00 
163,53352539191037419VE23987,25,297.23,163265.00 
163,53615597245928671SD84148,4471,406049.66,836570.00 
78,53204048233906360CX47176,297,14119.61,239124.00 
179,53472920446747442BY56723,14,2068.13,2000.00 
133,53398719729186609WZ34098,117,12636.61,12600.00 
78,53251166352421284OT25092,5,50.02,28454.00 
78,53851440415185360HE48557,37,295.8,95891.00 
78,53718057133352380QG32247,47,552.53,82907.00 
78,53416918677622141HA81408,23,787.21,178557.00 
78,53431044508172414PE67818,16,238.13,298763.00 
78,53540651751305848KI56515,655,21982.14,295258.00 
78,53866818218605003LX70568,42,8663.01,92784.00 
78,53369272544811191UP77726,195,63220.74,134000.00 
97,53794605256443338YU42782,217,25192,26400.00 
282,53102133065704800ZP52454,285,7442.36,7461.00 
144,53564548289732456JS24772,794,111556.77,167985.00 
78,53827609364721194TS69277,5,42.01,79072.00 
144,53879863747790797MV14661,6779,242695.53,300000.00 
78,53695120441226040JR15623,105,8780.8,18596.00 
97,53697116595084364CV66683,2567,283793.45,309000.00 
144,53428050849284004LN61225,12258,2196243.82,3007600.00 
282,53575480970751487FX93185,322,8407.03,8991.00 
128,53532590843469990KP63130,593,13478.94,23670.00 
130,53364880326088128VH29312,431,72251.21,90000.00 
128,53714847672853827FD95355,321,13248.11,22550.00 
78,53561722697507988BC51989,1354,215313.72,386598.00 
128,53224891316286379PN66635,617,9227.47,20776.00 
16,53499357179157415CQ73853,3178,51777.68,102000.00 
78,53647881004707777WX93093,551,94040.91,188066.00 
290,53900824836092278JS55584,571,72623.66,139531.00 
132,53767195002746041BZ45880,6641,219320.33,294000.00 
289,53522691598445108CI71008,134,4327.21,7640.00 
149,53886370647977102VY27487,1041,33475.45,41354.00 
235,53773893205169786VA45833,1938,167528.91,194737.00 
235,53378627005947035SD85261,975,71510,105969.00 
163,53860289089495133MC28055,6285,205128.42,291083.00 
40,53834580010709334BU10646,446,53659.03,113000.00 
309,53920242437286379BN86949,711,107707.6,151500.00 
78,53615860992981675BC33571,330,83052.33,103093.00 
163,53165972440109004FA38162,2958,9061.43,12372.00 
282,53724924035817833TR84862,139,7222.2,8580.00 
78,53666567673811051UG14263,350,31992.63,35974.00 
149,53275773527087610KH81201,147,3804.12,5200.00 
282,53193944050784257ZX48092,543,8552.21,8958.00 
16,53189145771360660ZT83295,515,11725.21,21700.00 
40,53412459116132511JQ50186,202,14615.04,20000.00 
97,53678064423547285NC41245,1094,72817.49,90000.00 
144,53790831552386803NK26677,1002,90732.46,111545.00 
78,53524331833284182GE24211,714,205186.96,299421.00 
97,53671486042461529PL24934,331,43136.66,45000.00 
282,53460560349191325HP24862,128,6869.13,8745.00 
163,53866811730212745CT69497,182,19342,21789.00 
105,53424939654900460VA42230,510,13500,300000.00 
105,53872495778203141US50406,177,9593.56,70000.00 
105,53477681752755245UX31160,9268,197999.43,600000.00 
105,53406569308127668IO53735,7369,131758.46,200000.00 
40,53956598671501467BM15198,153,22484.41,53020.00 
163,53282845399658791OD97990,781,25318,100000.00 
46,53878726147954576LJ54544,1221,24544.89,60000.00 
191,53700600065783122WT19584,417,30077.06,30060.00 
101,53121649075813585WJ89167,33,210.96,100000.00 
101,53627177867380520CU21836,6237,175195.67,350000.00 
101,53890060058982357CK15166,13567,278131.1,300000.00 
103,53478307483660747SK86666,82,2193.37,110000.00 
144,53204631279000733AU95385,299,15137.33,304500.00 
43,53322798840366711ZS82902,3241,69627.24,136842.00 
46,53533358757218528IJ86953,452,7618,100000.00 
282,53490578839883075YB59398,244,7774.35,7742.00 
